grna_id	grna_target
chr15:90867006-90867306_4	non-targeting
chr15:90867006-90867306_5	non-targeting
chr15:90867006-90867306_6	non-targeting
chr15:90867006-90867306_7	non-targeting
chr15:90867006-90867306_8	non-targeting
chr15:90867006-90867306_9	non-targeting
chr15:90867006-90867306_10	non-targeting
chr15:90867006-90867306_11	non-targeting
chr15:90867006-90867306_12	non-targeting
chr15:90867006-90867306_13	non-targeting
chr16:28190989-28191289_1	chr16:28190989-28191289
chr16:28190989-28191289_2	chr16:28190989-28191289
chr16:28190989-28191289_3	chr16:28190989-28191289
chr16:28190989-28191289_4	chr16:28190989-28191289
chr16:28190989-28191289_5	chr16:28190989-28191289
chr16:28190989-28191289_6	chr16:28190989-28191289
chr16:28190989-28191289_7	chr16:28190989-28191289
chr16:28190989-28191289_8	chr16:28190989-28191289
chr16:28190989-28191289_9	chr16:28190989-28191289
chr16:28190989-28191289_10	chr16:28190989-28191289
chr16:28190989-28191289_11	chr16:28190989-28191289
chr16:28190989-28191289_12	chr16:28190989-28191289
chr16:53761342-53761642_1	chr16:53761342-53761642
chr16:53761342-53761642_2	chr16:53761342-53761642
chr16:53761342-53761642_3	chr16:53761342-53761642
chr16:53761342-53761642_4	chr16:53761342-53761642
chr16:53761342-53761642_5	chr16:53761342-53761642
chr16:53761342-53761642_6	chr16:53761342-53761642
chr16:53761342-53761642_7	chr16:53761342-53761642
chr16:53761342-53761642_8	chr16:53761342-53761642
chr16:53761342-53761642_9	chr16:53761342-53761642
chr16:53761342-53761642_10	chr16:53761342-53761642
chr16:53799242-53799542_1	chr16:53799242-53799542
chr16:53799242-53799542_2	chr16:53799242-53799542
chr16:53799242-53799542_3	chr16:53799242-53799542
chr16:53799242-53799542_4	chr16:53799242-53799542
chr16:53799242-53799542_5	chr16:53799242-53799542
chr16:53799242-53799542_6	chr16:53799242-53799542
chr16:53799242-53799542_7	chr16:53799242-53799542
chr16:53799242-53799542_8	chr16:53799242-53799542
chr16:53799242-53799542_9	chr16:53799242-53799542
chr16:53799242-53799542_10	chr16:53799242-53799542
chr16:75212886-75213186_1	non-targeting
chr16:75212886-75213186_2	non-targeting
chr16:75212886-75213186_3	non-targeting
chr16:75212886-75213186_4	non-targeting
chr16:75212886-75213186_5	non-targeting
chr16:75212886-75213186_6	non-targeting
chr16:75212886-75213186_7	non-targeting
chr16:75212886-75213186_8	non-targeting
chr16:75212886-75213186_9	non-targeting
chr16:75212886-75213186_10	non-targeting
chr16:75212886-75213186_11	non-targeting
chr16:75212886-75213186_12	non-targeting
chr16:75212886-75213186_13	non-targeting
chr16:75212886-75213186_14	non-targeting
chr16:75212886-75213186_15	non-targeting
chr16:75212886-75213186_16	non-targeting
chr16:75409335-75409635_1	chr16:75409335-75409635
chr16:75409335-75409635_2	chr16:75409335-75409635
chr16:75409335-75409635_3	chr16:75409335-75409635
chr16:75409335-75409635_4	chr16:75409335-75409635
chr16:75409335-75409635_5	chr16:75409335-75409635
chr16:75409335-75409635_6	chr16:75409335-75409635
chr16:75409335-75409635_7	chr16:75409335-75409635
chr16:75409335-75409635_8	chr16:75409335-75409635
chr16:75409335-75409635_9	chr16:75409335-75409635
chr16:75409335-75409635_10	chr16:75409335-75409635
chr16:75409335-75409635_11	chr16:75409335-75409635
chr16:75409335-75409635_12	chr16:75409335-75409635
chr16:75409335-75409635_13	chr16:75409335-75409635
chr16:75409335-75409635_14	chr16:75409335-75409635
chr16:75429878-75430178_1	chr16:75429878-75430178
chr16:75429878-75430178_2	chr16:75429878-75430178
chr16:75429878-75430178_3	chr16:75429878-75430178
chr16:75429878-75430178_4	chr16:75429878-75430178
chr16:75429878-75430178_5	chr16:75429878-75430178
chr16:75429878-75430178_6	chr16:75429878-75430178
chr16:75429878-75430178_7	chr16:75429878-75430178
chr16:75429878-75430178_8	chr16:75429878-75430178
chr16:75429878-75430178_9	chr16:75429878-75430178
chr16:75429878-75430178_10	chr16:75429878-75430178
chr17:2110910-2111210_1	chr17:2110910-2111210
chr17:2110910-2111210_2	chr17:2110910-2111210
chr17:2110910-2111210_3	chr17:2110910-2111210
chr17:2110910-2111210_4	chr17:2110910-2111210
chr17:2110910-2111210_5	chr17:2110910-2111210
chr17:2110910-2111210_6	chr17:2110910-2111210
chr17:2110910-2111210_7	chr17:2110910-2111210
chr17:2110910-2111210_8	chr17:2110910-2111210
chr17:2110910-2111210_9	chr17:2110910-2111210
chr17:2110910-2111210_10	chr17:2110910-2111210
chr17:2110910-2111210_11	chr17:2110910-2111210
chr17:2110910-2111210_12	chr17:2110910-2111210
chr17:2207428-2207728_1	chr17:2207428-2207728
chr17:2207428-2207728_2	chr17:2207428-2207728
chr17:2207428-2207728_3	chr17:2207428-2207728
chr17:2207428-2207728_4	chr17:2207428-2207728
chr17:2207428-2207728_5	chr17:2207428-2207728
chr17:2207428-2207728_6	chr17:2207428-2207728
chr17:2207428-2207728_7	chr17:2207428-2207728
chr17:2207428-2207728_8	chr17:2207428-2207728
chr17:2207428-2207728_9	chr17:2207428-2207728
chr17:2207428-2207728_10	chr17:2207428-2207728
chr17:2278677-2278977_1	chr17:2278677-2278977
chr17:2278677-2278977_2	chr17:2278677-2278977
chr17:2278677-2278977_3	chr17:2278677-2278977
chr17:2278677-2278977_4	chr17:2278677-2278977
chr17:2278677-2278977_5	chr17:2278677-2278977
chr17:2278677-2278977_6	chr17:2278677-2278977
chr17:2278677-2278977_7	chr17:2278677-2278977
chr17:2278677-2278977_8	chr17:2278677-2278977
chr17:2278677-2278977_9	chr17:2278677-2278977
chr17:2278677-2278977_10	chr17:2278677-2278977
chr17:17705080-17705380_1	chr17:17705080-17705380
chr17:17705080-17705380_2	chr17:17705080-17705380
chr17:17705080-17705380_3	chr17:17705080-17705380
chr17:17705080-17705380_4	chr17:17705080-17705380
chr17:17705080-17705380_5	chr17:17705080-17705380
chr17:17705080-17705380_6	chr17:17705080-17705380
chr17:17705080-17705380_7	chr17:17705080-17705380
chr17:17705080-17705380_8	chr17:17705080-17705380
chr17:17705080-17705380_9	chr17:17705080-17705380
chr17:17705080-17705380_10	chr17:17705080-17705380
chr17:17705080-17705380_11	chr17:17705080-17705380
chr17:17832844-17833144_1	chr17:17832844-17833144
chr17:17832844-17833144_2	chr17:17832844-17833144
chr17:17832844-17833144_3	chr17:17832844-17833144
chr17:17832844-17833144_4	chr17:17832844-17833144
chr17:17832844-17833144_5	chr17:17832844-17833144
chr17:17832844-17833144_6	chr17:17832844-17833144
chr17:17832844-17833144_7	chr17:17832844-17833144
chr17:17832844-17833144_8	chr17:17832844-17833144
chr17:17832844-17833144_9	chr17:17832844-17833144
chr17:17832844-17833144_10	chr17:17832844-17833144
chr17:17832844-17833144_11	chr17:17832844-17833144
chr17:17832844-17833144_12	chr17:17832844-17833144
chr17:17832844-17833144_13	chr17:17832844-17833144
chr17:17962951-17963251_1	chr17:17962951-17963251
chr17:17962951-17963251_2	chr17:17962951-17963251
chr17:17962951-17963251_3	chr17:17962951-17963251
chr17:17962951-17963251_4	chr17:17962951-17963251
chr17:17962951-17963251_5	chr17:17962951-17963251
chr17:17962951-17963251_6	chr17:17962951-17963251
chr17:17962951-17963251_7	chr17:17962951-17963251
chr17:17962951-17963251_8	chr17:17962951-17963251
chr17:17962951-17963251_9	chr17:17962951-17963251
chr17:17962951-17963251_10	chr17:17962951-17963251
chr17:17962951-17963251_11	chr17:17962951-17963251
chr17:17968086-17968386_1	chr17:17968086-17968386
chr17:17968086-17968386_2	chr17:17968086-17968386
chr17:17968086-17968386_3	chr17:17968086-17968386
chr17:17968086-17968386_4	chr17:17968086-17968386
chr17:17968086-17968386_5	chr17:17968086-17968386
chr17:17968086-17968386_6	chr17:17968086-17968386
chr17:17968086-17968386_7	chr17:17968086-17968386
chr17:17968086-17968386_8	chr17:17968086-17968386
chr17:17968086-17968386_9	chr17:17968086-17968386
chr17:17968086-17968386_10	chr17:17968086-17968386
chr17:17968086-17968386_11	chr17:17968086-17968386
chr17:17968086-17968386_12	chr17:17968086-17968386
chr17:17968086-17968386_13	chr17:17968086-17968386
chr17:17968086-17968386_14	chr17:17968086-17968386
chr17:18011642-18011942_1	chr17:18011642-18011942
chr17:18011642-18011942_2	chr17:18011642-18011942
chr17:18011642-18011942_3	chr17:18011642-18011942
chr17:18011642-18011942_4	chr17:18011642-18011942
chr17:18011642-18011942_5	chr17:18011642-18011942
chr17:18011642-18011942_6	chr17:18011642-18011942
chr17:18011642-18011942_7	chr17:18011642-18011942
chr17:18011642-18011942_8	chr17:18011642-18011942
chr17:18011642-18011942_9	chr17:18011642-18011942
chr17:18011642-18011942_10	chr17:18011642-18011942
chr17:18011642-18011942_11	chr17:18011642-18011942
chr17:29689184-29689484_1	chr17:29689184-29689484
chr17:29689184-29689484_2	chr17:29689184-29689484
chr17:29689184-29689484_3	chr17:29689184-29689484
chr17:29689184-29689484_4	chr17:29689184-29689484
chr17:29689184-29689484_5	chr17:29689184-29689484
chr17:29689184-29689484_6	chr17:29689184-29689484
chr17:29689184-29689484_7	chr17:29689184-29689484
chr17:29689184-29689484_8	chr17:29689184-29689484
chr17:29689184-29689484_9	chr17:29689184-29689484
chr17:29689184-29689484_10	chr17:29689184-29689484
chr17:29974884-29975184_1	chr17:29974884-29975184
chr17:29974884-29975184_2	chr17:29974884-29975184
chr17:29974884-29975184_3	chr17:29974884-29975184
chr17:29974884-29975184_4	chr17:29974884-29975184
chr17:29974884-29975184_5	chr17:29974884-29975184
chr17:29974884-29975184_6	chr17:29974884-29975184
chr17:29974884-29975184_7	chr17:29974884-29975184
chr17:29974884-29975184_8	chr17:29974884-29975184
chr17:29974884-29975184_9	chr17:29974884-29975184
chr17:29974884-29975184_10	chr17:29974884-29975184
chr17:39371934-39372234_1	chr17:39371934-39372234
chr17:39371934-39372234_2	chr17:39371934-39372234
chr17:39371934-39372234_3	chr17:39371934-39372234
chr17:39371934-39372234_4	chr17:39371934-39372234
chr17:39371934-39372234_5	chr17:39371934-39372234
chr17:39371934-39372234_6	chr17:39371934-39372234
chr17:39371934-39372234_7	chr17:39371934-39372234
chr17:39371934-39372234_8	chr17:39371934-39372234
chr17:39371934-39372234_9	chr17:39371934-39372234
chr17:39371934-39372234_10	chr17:39371934-39372234
chr17:39371934-39372234_11	chr17:39371934-39372234
chr17:39371934-39372234_12	chr17:39371934-39372234
chr17:39371934-39372234_13	chr17:39371934-39372234
chr17:39371934-39372234_14	chr17:39371934-39372234
chr17:39549396-39549696_1	non-targeting
chr17:39549396-39549696_2	non-targeting
chr17:39549396-39549696_3	non-targeting
chr17:39549396-39549696_4	non-targeting
chr17:39549396-39549696_5	non-targeting
chr17:39549396-39549696_6	non-targeting
chr17:39549396-39549696_7	non-targeting
chr17:39549396-39549696_8	non-targeting
chr17:39549396-39549696_9	non-targeting
chr17:39549396-39549696_10	non-targeting
chr17:39549396-39549696_11	non-targeting
chr17:39549396-39549696_12	non-targeting
chr17:39566837-39567137_1	non-targeting
chr17:39566837-39567137_2	non-targeting
chr17:39566837-39567137_3	non-targeting
chr17:39566837-39567137_4	non-targeting
chr17:39566837-39567137_5	non-targeting
chr17:39566837-39567137_6	non-targeting
chr17:39566837-39567137_7	non-targeting
chr17:39566837-39567137_8	non-targeting
chr17:39566837-39567137_9	non-targeting
chr17:39566837-39567137_10	non-targeting
chr17:39566837-39567137_11	non-targeting
chr17:39566837-39567137_12	non-targeting
chr17:39566837-39567137_13	non-targeting
chr17:39566837-39567137_14	non-targeting
chr17:39566837-39567137_15	non-targeting
chr17:39566837-39567137_16	non-targeting
chr17:39566837-39567137_17	non-targeting
chr17:42640839-42641139_1	non-targeting
chr17:42640839-42641139_2	non-targeting
chr17:42640839-42641139_3	non-targeting
chr17:42640839-42641139_4	non-targeting
chr17:42640839-42641139_5	non-targeting
chr17:42640839-42641139_6	non-targeting
chr17:42640839-42641139_7	non-targeting
chr17:42640839-42641139_8	non-targeting
chr17:42640839-42641139_9	non-targeting
chr17:42640839-42641139_10	non-targeting
chr17:43347404-43347704_1	non-targeting
chr17:43347404-43347704_2	non-targeting
chr17:43347404-43347704_3	non-targeting
chr17:43347404-43347704_4	non-targeting
chr17:43347404-43347704_5	non-targeting
chr17:43347404-43347704_6	non-targeting
chr17:43347404-43347704_7	non-targeting
chr17:43347404-43347704_8	non-targeting
chr17:43347404-43347704_9	non-targeting
chr17:43347404-43347704_10	non-targeting
chr17:43347404-43347704_11	non-targeting
chr17:43347404-43347704_12	non-targeting
chr17:43347404-43347704_13	non-targeting
chr17:45580930-45581230_1	non-targeting
chr17:45580930-45581230_2	non-targeting
chr17:45580930-45581230_3	non-targeting
chr17:45580930-45581230_4	non-targeting
chr17:45580930-45581230_5	non-targeting
chr17:45580864-45581164_1	non-targeting
chr17:45580864-45581164_2	non-targeting
chr17:45580864-45581164_3	non-targeting
chr17:45580864-45581164_4	non-targeting
chr17:45580864-45581164_5	non-targeting
chr17:45580864-45581164_6	non-targeting
chr17:45580864-45581164_7	non-targeting
chr17:45580864-45581164_8	non-targeting
chr17:45580864-45581164_9	non-targeting
chr17:45580864-45581164_10	non-targeting
chr17:46919489-46919789_1	non-targeting
chr17:46919489-46919789_2	non-targeting
chr17:46919489-46919789_3	non-targeting
chr17:46919489-46919789_4	non-targeting
chr17:46919489-46919789_5	non-targeting
chr17:46919489-46919789_6	non-targeting
chr17:46919489-46919789_7	non-targeting
chr17:46919489-46919789_8	non-targeting
chr17:46919489-46919789_9	non-targeting
chr17:46919489-46919789_10	non-targeting
chr17:46919489-46919789_11	non-targeting
chr17:46927394-46927694_1	chr17:46927394-46927694
chr17:46927394-46927694_2	chr17:46927394-46927694
chr17:46927394-46927694_3	chr17:46927394-46927694
chr17:46927394-46927694_4	chr17:46927394-46927694
chr17:46927394-46927694_5	chr17:46927394-46927694
chr17:46927394-46927694_6	chr17:46927394-46927694
chr17:46927394-46927694_7	chr17:46927394-46927694
chr17:46927394-46927694_8	chr17:46927394-46927694
chr17:46927394-46927694_9	chr17:46927394-46927694
chr17:46927394-46927694_10	chr17:46927394-46927694
chr17:46980689-46980989_1	non-targeting
chr17:46980689-46980989_2	non-targeting
chr17:46980689-46980989_3	non-targeting
chr17:46980689-46980989_4	non-targeting
chr17:46980689-46980989_5	non-targeting
chr17:46980689-46980989_6	non-targeting
chr17:46980689-46980989_7	non-targeting
chr17:46980689-46980989_8	non-targeting
chr17:46980689-46980989_9	non-targeting
chr17:46980689-46980989_10	non-targeting
chr17:47506809-47507109_1	non-targeting
chr17:47506809-47507109_2	non-targeting
chr17:47506809-47507109_3	non-targeting
chr17:47506809-47507109_4	non-targeting
chr17:47506809-47507109_5	non-targeting
chr17:47506809-47507109_6	non-targeting
chr17:47506809-47507109_7	non-targeting
chr17:47506809-47507109_8	non-targeting
chr17:47506809-47507109_9	non-targeting
chr17:47506809-47507109_10	non-targeting
chr17:48919660-48919960_1	chr17:48919660-48919960
chr17:48919660-48919960_2	chr17:48919660-48919960
chr17:48919660-48919960_3	chr17:48919660-48919960
chr17:48919660-48919960_4	chr17:48919660-48919960
chr17:48919660-48919960_5	chr17:48919660-48919960
chr17:48919660-48919960_6	chr17:48919660-48919960
chr17:48919660-48919960_7	chr17:48919660-48919960
chr17:48919660-48919960_8	chr17:48919660-48919960
chr17:48919660-48919960_9	chr17:48919660-48919960
chr17:48919660-48919960_10	chr17:48919660-48919960
chr17:48919660-48919960_11	chr17:48919660-48919960
chr17:48965750-48966050_1	chr17:48965750-48966050
chr17:48965750-48966050_2	chr17:48965750-48966050
chr17:48965750-48966050_3	chr17:48965750-48966050
chr17:48965750-48966050_4	chr17:48965750-48966050
chr17:48965750-48966050_5	chr17:48965750-48966050
chr17:48965750-48966050_6	chr17:48965750-48966050
chr17:48965750-48966050_7	chr17:48965750-48966050
chr17:48965750-48966050_8	chr17:48965750-48966050
chr17:48965750-48966050_9	chr17:48965750-48966050
chr17:48965750-48966050_10	chr17:48965750-48966050
chr17:48965750-48966050_11	chr17:48965750-48966050
chr17:49375255-49375555_1	non-targeting
chr17:49375255-49375555_2	non-targeting
chr17:49375255-49375555_3	non-targeting
chr17:49375255-49375555_4	non-targeting
chr17:49375255-49375555_5	non-targeting
chr17:49375255-49375555_6	non-targeting
chr17:49375255-49375555_7	non-targeting
chr17:49375255-49375555_8	non-targeting
chr17:49375255-49375555_9	non-targeting
chr17:49375255-49375555_10	non-targeting
chr17:68475667-68475967_1	non-targeting
chr17:68475667-68475967_2	non-targeting
chr17:68475667-68475967_3	non-targeting
chr17:68475667-68475967_4	non-targeting
chr17:68475667-68475967_5	non-targeting
chr17:68475667-68475967_6	non-targeting
chr17:68475667-68475967_7	non-targeting
chr17:68475667-68475967_8	non-targeting
chr17:68475667-68475967_9	non-targeting
chr17:68475667-68475967_10	non-targeting
chr18:49703626-49703926_1	non-targeting
chr18:49703626-49703926_2	non-targeting
chr18:49703626-49703926_3	non-targeting
chr18:49703626-49703926_4	non-targeting
chr18:49703626-49703926_5	non-targeting
chr18:49703626-49703926_6	non-targeting
chr18:49703626-49703926_7	non-targeting
chr18:49703626-49703926_8	non-targeting
chr18:49703626-49703926_9	non-targeting
chr18:49703626-49703926_10	non-targeting
chr18:59340040-59340340_1	chr18:59340040-59340340
chr18:59340040-59340340_2	chr18:59340040-59340340
chr18:59340040-59340340_3	chr18:59340040-59340340
chr18:59340040-59340340_4	chr18:59340040-59340340
chr18:59340040-59340340_5	chr18:59340040-59340340
chr18:59340040-59340340_6	chr18:59340040-59340340
chr18:59340040-59340340_7	chr18:59340040-59340340
chr18:59340040-59340340_8	chr18:59340040-59340340
chr18:59340040-59340340_9	chr18:59340040-59340340
chr18:59340040-59340340_10	chr18:59340040-59340340
chr20:34443976-34444276_1	chr20:34443976-34444276
chr20:34443976-34444276_2	chr20:34443976-34444276
chr20:34443976-34444276_3	chr20:34443976-34444276
chr20:34443976-34444276_4	chr20:34443976-34444276
chr20:34443976-34444276_5	chr20:34443976-34444276
chr20:34443976-34444276_6	chr20:34443976-34444276
chr20:34443976-34444276_7	chr20:34443976-34444276
chr20:34443976-34444276_8	chr20:34443976-34444276
chr20:34443976-34444276_9	chr20:34443976-34444276
chr20:34443976-34444276_10	chr20:34443976-34444276
chr20:34763383-34763683_1	chr20:34763383-34763683
chr20:34763383-34763683_2	chr20:34763383-34763683
chr20:34763383-34763683_3	chr20:34763383-34763683
chr20:34763383-34763683_4	chr20:34763383-34763683
chr20:34763383-34763683_5	chr20:34763383-34763683
chr20:34763383-34763683_6	chr20:34763383-34763683
chr20:34763383-34763683_7	chr20:34763383-34763683
chr20:34763383-34763683_8	chr20:34763383-34763683
chr20:34763383-34763683_9	chr20:34763383-34763683
chr20:34763383-34763683_10	chr20:34763383-34763683
chr20:34763383-34763683_11	chr20:34763383-34763683
chr20:34763383-34763683_12	chr20:34763383-34763683
chr20:34763383-34763683_13	chr20:34763383-34763683
chr20:34807309-34807609_1	chr20:34807309-34807609
chr20:34807309-34807609_2	chr20:34807309-34807609
chr20:34807309-34807609_3	chr20:34807309-34807609
chr20:34807309-34807609_4	chr20:34807309-34807609
chr20:34807309-34807609_5	chr20:34807309-34807609
chr20:34807309-34807609_6	chr20:34807309-34807609
chr20:34807309-34807609_7	chr20:34807309-34807609
chr20:34807309-34807609_8	chr20:34807309-34807609
chr20:34807309-34807609_9	chr20:34807309-34807609
chr20:34807309-34807609_10	chr20:34807309-34807609
chr20:34807309-34807609_11	chr20:34807309-34807609
chr20:34807309-34807609_12	chr20:34807309-34807609
chr20:34938039-34938339_1	chr20:34938039-34938339
chr20:34938039-34938339_2	chr20:34938039-34938339
chr20:34938039-34938339_3	chr20:34938039-34938339
chr20:34938039-34938339_4	chr20:34938039-34938339
chr20:34938039-34938339_5	chr20:34938039-34938339
chr20:34938039-34938339_6	chr20:34938039-34938339
chr20:34938039-34938339_7	chr20:34938039-34938339
chr20:34938039-34938339_8	chr20:34938039-34938339
chr20:34938039-34938339_9	chr20:34938039-34938339
chr20:34938039-34938339_10	chr20:34938039-34938339
chr20:35127569-35127869_1	chr20:35127569-35127869
chr20:35127569-35127869_2	chr20:35127569-35127869
chr20:35127569-35127869_3	chr20:35127569-35127869
chr20:35127569-35127869_4	chr20:35127569-35127869
chr20:35127569-35127869_5	chr20:35127569-35127869
chr20:35127569-35127869_6	chr20:35127569-35127869
chr20:35127569-35127869_7	chr20:35127569-35127869
chr20:35127569-35127869_8	chr20:35127569-35127869
chr20:35127569-35127869_9	chr20:35127569-35127869
chr20:35127569-35127869_10	chr20:35127569-35127869
chr19:10755743-10756043_1	chr19:10755743-10756043
chr19:10755743-10756043_2	chr19:10755743-10756043
chr19:10755743-10756043_3	chr19:10755743-10756043
chr19:10755743-10756043_4	chr19:10755743-10756043
chr19:10755743-10756043_5	chr19:10755743-10756043
chr19:10755743-10756043_6	chr19:10755743-10756043
chr19:10755743-10756043_7	chr19:10755743-10756043
chr19:10755743-10756043_8	chr19:10755743-10756043
chr19:10755743-10756043_9	chr19:10755743-10756043
chr19:10755743-10756043_10	chr19:10755743-10756043
chr19:10867041-10867341_1	chr19:10867041-10867341
chr19:10867041-10867341_2	chr19:10867041-10867341
chr19:10867041-10867341_3	chr19:10867041-10867341
chr19:10867041-10867341_4	chr19:10867041-10867341
chr19:10867041-10867341_5	chr19:10867041-10867341
chr19:10867041-10867341_6	chr19:10867041-10867341
chr19:10867041-10867341_7	chr19:10867041-10867341
chr19:10867041-10867341_8	chr19:10867041-10867341
chr19:10867041-10867341_9	chr19:10867041-10867341
chr19:10867041-10867341_10	chr19:10867041-10867341
chr19:10867041-10867341_11	chr19:10867041-10867341
chr19:11182870-11183170_1	chr19:11182870-11183170
chr19:11182870-11183170_2	chr19:11182870-11183170
chr19:11182870-11183170_3	chr19:11182870-11183170
chr19:11182870-11183170_4	chr19:11182870-11183170
chr19:11182870-11183170_5	chr19:11182870-11183170
chr19:11182870-11183170_6	chr19:11182870-11183170
chr19:11182870-11183170_7	chr19:11182870-11183170
chr19:11182870-11183170_8	chr19:11182870-11183170
chr19:11182870-11183170_9	chr19:11182870-11183170
chr19:11182870-11183170_10	chr19:11182870-11183170
chr19:11182870-11183170_11	chr19:11182870-11183170
chr19:11182870-11183170_12	chr19:11182870-11183170
chr19:11182870-11183170_13	chr19:11182870-11183170
chr19:11387451-11387751_1	non-targeting
chr19:11387451-11387751_2	non-targeting
chr19:11387451-11387751_3	non-targeting
chr19:11387451-11387751_4	non-targeting
chr19:11387451-11387751_5	non-targeting
chr19:11387451-11387751_6	non-targeting
chr19:11387451-11387751_7	non-targeting
chr19:11387451-11387751_8	non-targeting
chr19:11387451-11387751_9	non-targeting
chr19:11387451-11387751_10	non-targeting
chr19:11387451-11387751_11	non-targeting
chr19:11387451-11387751_12	non-targeting
chr19:17111904-17112204_1	chr19:17111904-17112204
chr19:17111904-17112204_2	chr19:17111904-17112204
chr19:17111904-17112204_3	chr19:17111904-17112204
chr19:17111904-17112204_4	chr19:17111904-17112204
chr19:17111904-17112204_5	chr19:17111904-17112204
chr19:17111904-17112204_6	chr19:17111904-17112204
chr19:17111904-17112204_7	chr19:17111904-17112204
chr19:17111904-17112204_8	chr19:17111904-17112204
chr19:17111904-17112204_9	chr19:17111904-17112204
chr19:17111904-17112204_10	chr19:17111904-17112204
chr19:17111904-17112204_11	chr19:17111904-17112204
chr19:17111904-17112204_12	chr19:17111904-17112204
chr19:17111904-17112204_13	chr19:17111904-17112204
chr19:17111904-17112204_14	chr19:17111904-17112204
chr19:17111904-17112204_15	chr19:17111904-17112204
chr19:17729349-17729649_1	chr19:17729349-17729649
chr19:17729349-17729649_2	chr19:17729349-17729649
chr19:17729349-17729649_3	chr19:17729349-17729649
chr19:17729349-17729649_4	chr19:17729349-17729649
chr19:17729349-17729649_5	chr19:17729349-17729649
chr19:17729349-17729649_6	chr19:17729349-17729649
chr19:17729349-17729649_7	chr19:17729349-17729649
chr19:17729349-17729649_8	chr19:17729349-17729649
chr19:17729349-17729649_9	chr19:17729349-17729649
chr19:17729349-17729649_10	chr19:17729349-17729649
chr19:18490247-18490547_1	chr19:18490247-18490547
chr19:18490247-18490547_2	chr19:18490247-18490547
chr19:18490247-18490547_3	chr19:18490247-18490547
chr19:18490247-18490547_4	chr19:18490247-18490547
chr19:18490247-18490547_5	chr19:18490247-18490547
chr19:18490247-18490547_6	chr19:18490247-18490547
chr19:18490247-18490547_7	chr19:18490247-18490547
chr19:18490247-18490547_8	chr19:18490247-18490547
chr19:18490247-18490547_9	chr19:18490247-18490547
chr19:18490247-18490547_10	chr19:18490247-18490547
chr19:18490247-18490547_11	chr19:18490247-18490547
chr19:18490247-18490547_12	chr19:18490247-18490547
chr19:18490247-18490547_13	chr19:18490247-18490547
chr19:18490247-18490547_14	chr19:18490247-18490547
chr19:41288043-41288343_1	chr19:41288043-41288343
chr19:41288043-41288343_2	chr19:41288043-41288343
chr19:41288043-41288343_3	chr19:41288043-41288343
chr19:41288043-41288343_4	chr19:41288043-41288343
chr19:41288043-41288343_5	chr19:41288043-41288343
chr19:41288043-41288343_6	chr19:41288043-41288343
chr19:41288043-41288343_7	chr19:41288043-41288343
chr19:41288043-41288343_8	chr19:41288043-41288343
chr19:41288043-41288343_9	chr19:41288043-41288343
chr19:41288043-41288343_10	chr19:41288043-41288343
chr19:45807862-45808162_1	chr19:45807862-45808162
chr19:45807862-45808162_2	chr19:45807862-45808162
chr19:45807862-45808162_3	chr19:45807862-45808162
chr19:45807862-45808162_4	chr19:45807862-45808162
chr19:45807862-45808162_5	chr19:45807862-45808162
chr19:45807862-45808162_6	chr19:45807862-45808162
chr19:45807862-45808162_7	chr19:45807862-45808162
chr19:45807862-45808162_8	chr19:45807862-45808162
chr19:45807862-45808162_9	chr19:45807862-45808162
chr19:45807862-45808162_10	chr19:45807862-45808162
chr22:24508952-24509252_1	chr22:24508952-24509252
chr22:24508952-24509252_2	chr22:24508952-24509252
chr22:24508952-24509252_3	chr22:24508952-24509252
chr22:24508952-24509252_4	chr22:24508952-24509252
chr22:24508952-24509252_5	chr22:24508952-24509252
chr22:24508952-24509252_6	chr22:24508952-24509252
chr22:24508952-24509252_7	chr22:24508952-24509252
chr22:24508952-24509252_8	chr22:24508952-24509252
chr22:24508952-24509252_9	chr22:24508952-24509252
chr22:24508952-24509252_10	chr22:24508952-24509252
chr22:24508952-24509252_11	chr22:24508952-24509252
chr22:24508952-24509252_12	chr22:24508952-24509252
chr22:24508952-24509252_13	chr22:24508952-24509252
chr22:24508952-24509252_14	chr22:24508952-24509252
chr22:24508952-24509252_15	chr22:24508952-24509252
chr22:24508952-24509252_16	chr22:24508952-24509252
chr21:29158239-29158539_1	chr21:29158239-29158539
chr21:29158239-29158539_2	chr21:29158239-29158539
chr21:29158239-29158539_3	chr21:29158239-29158539
chr21:29158239-29158539_4	chr21:29158239-29158539
chr21:29158239-29158539_5	chr21:29158239-29158539
chr21:29158239-29158539_6	chr21:29158239-29158539
chr21:29158239-29158539_7	chr21:29158239-29158539
chr21:29158239-29158539_8	chr21:29158239-29158539
chr21:29158239-29158539_9	chr21:29158239-29158539
chr21:29158239-29158539_10	chr21:29158239-29158539
chr21:29158239-29158539_11	chr21:29158239-29158539
chr21:29158239-29158539_12	chr21:29158239-29158539
chr21:29158239-29158539_13	chr21:29158239-29158539
chr21:29158239-29158539_14	chr21:29158239-29158539
chr1:150585791-150586091_1	chr1:150585791-150586091
chr1:150585791-150586091_2	chr1:150585791-150586091
chr1:150585791-150586091_3	chr1:150585791-150586091
chr1:150585791-150586091_4	chr1:150585791-150586091
chr1:150585791-150586091_5	chr1:150585791-150586091
chr1:150585791-150586091_6	chr1:150585791-150586091
chr1:150585791-150586091_7	chr1:150585791-150586091
chr1:150585791-150586091_8	chr1:150585791-150586091
